80,feature_vocab_pos_2skip_bigram,"('fw', 'vbp')"
122,feature_vocab_pos_2skip_bigram,"('jj', 'vb')"
151,feature_vocab_pos_2skip_bigram,"('md', 'jjr')"
154,feature_vocab_pos_2skip_bigram,"('md', 'prp')"
277,feature_vocab_pos_2skip_bigram,"('rp', 'vbg')"
331,feature_vocab_pos_2skip_bigram,"('vb', 'wp')"
460,feature_vocab_pos_2skip_bigram,"('wdt', 'vbg')"
520,feature_vocab_ngram,afford
521,feature_vocab_ngram,afraid
609,feature_vocab_ngram,ball
628,feature_vocab_ngram,bed
660,feature_vocab_ngram,blind
704,feature_vocab_ngram,brother
738,feature_vocab_ngram,came
776,feature_vocab_ngram,chillin
837,feature_vocab_ngram,count
1013,feature_vocab_ngram,eye
1045,feature_vocab_ngram,feet
1049,feature_vocab_ngram,fergu
1202,feature_vocab_ngram,hard
1208,feature_vocab_ngram,head
1253,feature_vocab_ngram,hr
1436,feature_vocab_ngram,man
1461,feature_vocab_ngram,mess
1574,feature_vocab_ngram,offici
1583,feature_vocab_ngram,omg
1679,feature_vocab_ngram,pro
1684,feature_vocab_ngram,promis
1826,feature_vocab_ngram,settl
1827,feature_vocab_ngram,sever
1906,feature_vocab_ngram,soul
1909,feature_vocab_ngram,southern
1999,feature_vocab_ngram,teabag
2351,feature_vocab_2skip_bigram,"('a', 'full')"
2585,feature_vocab_2skip_bigram,"('aint', 'even')"
2955,feature_vocab_2skip_bigram,"('ass', 'is')"
3246,feature_vocab_2skip_bigram,"('bitch', 'cook')"
3501,feature_vocab_2skip_bigram,"('but', 'and')"
3504,feature_vocab_2skip_bigram,"('but', 'ass')"
3647,feature_vocab_2skip_bigram,"('cant', 'take')"
3670,feature_vocab_2skip_bigram,"('caus', 'dont')"
4398,feature_vocab_2skip_bigram,"('got', 'for')"
4547,feature_vocab_2skip_bigram,"('he', 'bitch')"
4853,feature_vocab_2skip_bigram,"('i', 'ass')"
4854,feature_vocab_2skip_bigram,"('i', 'at')"
4860,feature_vocab_2skip_bigram,"('i', 'beat')"
4886,feature_vocab_2skip_bigram,"('i', 'die')"
4921,feature_vocab_2skip_bigram,"('i', 'her')"
5750,feature_vocab_2skip_bigram,"('like', 'not')"
6438,feature_vocab_2skip_bigram,"('now', 'all')"
6709,feature_vocab_2skip_bigram,"('other', 'nigga')"
6942,feature_vocab_2skip_bigram,"('relationship', 'goal')"
6948,feature_vocab_2skip_bigram,"('retard', 'ass')"
7100,feature_vocab_2skip_bigram,"('she', 'use')"
7256,feature_vocab_2skip_bigram,"('some', 'hoe')"
7266,feature_vocab_2skip_bigram,"('some', 'shit')"
7563,feature_vocab_2skip_bigram,"('the', 'and')"
7876,feature_vocab_2skip_bigram,"('these', 'tweet')"
8189,feature_vocab_2skip_bigram,"('to', 'school')"
8244,feature_vocab_2skip_bigram,"('today', 'wa')"
8245,feature_vocab_2skip_bigram,"('told', 'i')"
8536,feature_vocab_2skip_bigram,"('want', 'bitch')"
8537,feature_vocab_2skip_bigram,"('want', 'but')"
8597,feature_vocab_2skip_bigram,"('we', 'thi')"
8674,feature_vocab_2skip_bigram,"('when', 'hoe')"
8694,feature_vocab_2skip_bigram,"('when', 'start')"
8732,feature_vocab_2skip_bigram,"('whi', 'i')"
8897,feature_vocab_2skip_bigram,"('would', 'do')"
9637,feature_vocab_2skip_trigram,"('bitch', 'i', 'you')"
9639,feature_vocab_2skip_trigram,"('bitch', 'if', 'you')"
9661,feature_vocab_2skip_trigram,"('bitch', 'like', 'thi')"
9789,feature_vocab_2skip_trigram,"('dont', 'give', 'a')"
9798,feature_vocab_2skip_trigram,"('dont', 'that', 'bitch')"
9799,feature_vocab_2skip_trigram,"('dont', 'these', 'hoe')"
9827,feature_vocab_2skip_trigram,"('for', 'these', 'hoe')"
10407,feature_vocab_2skip_trigram,"('littl', 'bitch', 'i')"
12353,feature_vocab_pos_2skip_trigram,"('jj', 'vbp', 'prp')"
12376,feature_vocab_pos_2skip_trigram,"('jj', 'vbz', 'rp')"
13543,feature_vocab_pos_2skip_trigram,"('rb', 'vbd', 'vbn')"
14172,feature_vocab_pos_2skip_trigram,"('vb', 'vbn', 'vbn')"
15680,feature_vocab_pos_2skip_trigram,"('wrb', 'vbp', 'vbd')"
15687,feature_vocab_pos_2skip_trigram,"('wrb', 'vbz', 'nn')"
15689,feature_vocab_pos_2skip_trigram,"('wrb', 'vbz', 'rb')"
15711,feature_vocab_chase_hashtag,#brendantevlin
15712,feature_vocab_chase_hashtag,#louisvillepurge
15713,feature_vocab_chase_hashtag,#stopitnow
15714,feature_vocab_chase_hashtag,#jesuschrist
15721,feature_vocab_chase_hashtag,#blessjesus
15887,feature_vocab_chase_hashtag,#yellow
15901,feature_vocab_chase_hashtag,#bigbird
15903,feature_vocab_chase_hashtag,#redneck
15941,feature_vocab_chase_hashtag,#directioners
16153,feature_vocab_chase_hashtag,#america
16205,feature_vocab_chase_hashtag,#yesiamstillsalty
16208,feature_vocab_chase_hashtag,#yostknowsmost
16385,feature_vocab_chase_hashtag,#thedumbestteabagger
16386,feature_vocab_chase_hashtag,#stribpol
16387,feature_vocab_chase_hashtag,#mngop
16388,feature_vocab_chase_hashtag,#stupid
16389,feature_vocab_chase_hashtag,#cousintoucher
