24,feature_vocab_ngram_pos,CC JJS
27,feature_vocab_ngram_pos,CC NN
68,feature_vocab_ngram_pos,CC RB VBN
111,feature_vocab_ngram_pos,CC WRB
113,feature_vocab_ngram_pos,CC WRB PRP
156,feature_vocab_ngram_pos,DT JJ
162,feature_vocab_ngram_pos,DT JJ NN
172,feature_vocab_ngram_pos,DT JJ VBZ
211,feature_vocab_ngram_pos,DT NNS NNS
338,feature_vocab_ngram_pos,IN NN JJ
340,feature_vocab_ngram_pos,IN NN NN
362,feature_vocab_ngram_pos,IN NNS NNS
485,feature_vocab_ngram_pos,JJ JJR
498,feature_vocab_ngram_pos,JJ NN NN
540,feature_vocab_ngram_pos,JJ PRP NN
541,feature_vocab_ngram_pos,JJ PRP NNS
555,feature_vocab_ngram_pos,JJ RB VBD
558,feature_vocab_ngram_pos,JJ RB VBP
722,feature_vocab_ngram_pos,NN IN CC
744,feature_vocab_ngram_pos,NN JJ CC
771,feature_vocab_ngram_pos,NN NN DT
792,feature_vocab_ngram_pos,NN NNP
793,feature_vocab_ngram_pos,NN NNS
794,feature_vocab_ngram_pos,NN NNS CC
872,feature_vocab_ngram_pos,NN TO PRP
889,feature_vocab_ngram_pos,NN VB WRB
896,feature_vocab_ngram_pos,NN VBD NN
1052,feature_vocab_ngram_pos,NNS NN MD
1088,feature_vocab_ngram_pos,NNS RB VB
1146,feature_vocab_ngram_pos,NNS VBP DT
1238,feature_vocab_ngram_pos,PRP JJS NN
1258,feature_vocab_ngram_pos,PRP NN VBN
1284,feature_vocab_ngram_pos,PRP PRP MD
1330,feature_vocab_ngram_pos,PRP VBD DT
1493,feature_vocab_ngram_pos,RB TO
1518,feature_vocab_ngram_pos,RB VBD NNS
1536,feature_vocab_ngram_pos,RB VBN DT
1582,feature_vocab_ngram_pos,RBR JJ
1593,feature_vocab_ngram_pos,RP
1594,feature_vocab_ngram_pos,RP CC
1606,feature_vocab_ngram_pos,RP IN RB
1695,feature_vocab_ngram_pos,VB CC RB
1711,feature_vocab_ngram_pos,VB DT VBG
1778,feature_vocab_ngram_pos,VB PRP RP
1797,feature_vocab_ngram_pos,VB RB VB
1809,feature_vocab_ngram_pos,VB RP PRP
1812,feature_vocab_ngram_pos,VB TO DT
1817,feature_vocab_ngram_pos,VB VB IN
1823,feature_vocab_ngram_pos,VB VBG
1852,feature_vocab_ngram_pos,VB WRB DT
1869,feature_vocab_ngram_pos,VBD EX
1910,feature_vocab_ngram_pos,VBD NNS RB
1954,feature_vocab_ngram_pos,VBD VB DT
2003,feature_vocab_ngram_pos,VBG JJ RB
2087,feature_vocab_ngram_pos,VBN JJ JJ
2092,feature_vocab_ngram_pos,VBN MD VB
2132,feature_vocab_ngram_pos,VBN VB
2145,feature_vocab_ngram_pos,VBN WRB
2149,feature_vocab_ngram_pos,VBP CC DT
2236,feature_vocab_ngram_pos,VBP PRP MD
2299,feature_vocab_ngram_pos,VBP VBG NNS
2333,feature_vocab_ngram_pos,VBP WP
2388,feature_vocab_ngram_pos,VBZ NN VBD
2450,feature_vocab_ngram_pos,VBZ VBN JJ
2478,feature_vocab_ngram_pos,WDT VBD PRP
2492,feature_vocab_ngram_pos,WDT VBZ PRP
2498,feature_vocab_ngram_pos,WP IN
2499,feature_vocab_ngram_pos,WP IN DT
2587,feature_vocab_ngram_pos,WRB TO
2665,feature_vocab_ngram,amaz
2745,feature_vocab_ngram,bang
2778,feature_vocab_ngram,beg
2992,feature_vocab_ngram,brother
3087,feature_vocab_ngram,choic
3102,feature_vocab_ngram,clean
3281,feature_vocab_ngram,dont mean
3876,feature_vocab_ngram,keep
3877,feature_vocab_ngram,keep bitch
3963,feature_vocab_ngram,like hoe
4331,feature_vocab_ngram,pm
4349,feature_vocab_ngram,pound
4368,feature_vocab_ngram,proof
4434,feature_vocab_ngram,readi
4516,feature_vocab_ngram,say fuck
4533,feature_vocab_ngram,scott
4578,feature_vocab_ngram,shirt
4594,feature_vocab_ngram,shot
4656,feature_vocab_ngram,social media
4660,feature_vocab_ngram,solid
4718,feature_vocab_ngram,still
4794,feature_vocab_ngram,tape
4825,feature_vocab_ngram,text back
4826,feature_vocab_ngram,text bitch
4998,feature_vocab_ngram,us
5076,feature_vocab_ngram,wet pussi
5091,feature_vocab_ngram,white
5093,feature_vocab_ngram,white boy
5195,feature_vocab_td_other,FKRA
5196,feature_vocab_td_other,FRE
5203,feature_vocab_td_other,vader compound
