62,feature_vocab_ngram,anti
81,feature_vocab_ngram,ass
82,feature_vocab_ngram,ass bitch
88,feature_vocab_ngram,attack
96,feature_vocab_ngram,attack muslim
125,feature_vocab_ngram,bad bitch
131,feature_vocab_ngram,ban
133,feature_vocab_ngram,ban islam
137,feature_vocab_ngram,banislam
138,feature_vocab_ngram,banislam banmuslim
139,feature_vocab_ngram,banislam banmuslim bansharia
140,feature_vocab_ngram,banislam bansharia
141,feature_vocab_ngram,banislam bansharialaw
142,feature_vocab_ngram,banislam deportallmuslim
143,feature_vocab_ngram,banmuslim
144,feature_vocab_ngram,banmuslim banislam
145,feature_vocab_ngram,banmuslim bansharia
146,feature_vocab_ngram,banmuslim bansharialaw
150,feature_vocab_ngram,bansharia
151,feature_vocab_ngram,bansharialaw
190,feature_vocab_ngram,bitch
199,feature_vocab_ngram,bitch get
228,feature_vocab_ngram,black
234,feature_vocab_ngram,black peopl
256,feature_vocab_ngram,bout
326,feature_vocab_ngram,charli
334,feature_vocab_ngram,children
340,feature_vocab_ngram,citizen
374,feature_vocab_ngram,constitut
388,feature_vocab_ngram,countri
400,feature_vocab_ngram,crime
408,feature_vocab_ngram,cult
439,feature_vocab_ngram,deathcult
453,feature_vocab_ngram,deport
454,feature_vocab_ngram,deportallmuslim
455,feature_vocab_ngram,deportilleg
460,feature_vocab_ngram,destroyislam
462,feature_vocab_ngram,dick
467,feature_vocab_ngram,disabl
544,feature_vocab_ngram,evil
565,feature_vocab_ngram,fag
566,feature_vocab_ngram,faggot
602,feature_vocab_ngram,finsburi
603,feature_vocab_ngram,finsburi park
604,feature_vocab_ngram,finsburi park attack
608,feature_vocab_ngram,finsburypark
639,feature_vocab_ngram,fuck
647,feature_vocab_ngram,fuckislam
661,feature_vocab_ngram,gay
694,feature_vocab_ngram,globalist
707,feature_vocab_ngram,got
740,feature_vocab_ngram,hate
745,feature_vocab_ngram,hate crime
754,feature_vocab_ngram,health
781,feature_vocab_ngram,hoe
833,feature_vocab_ngram,immedi
834,feature_vocab_ngram,immigr
865,feature_vocab_ngram,islam
870,feature_vocab_ngram,islam terror
876,feature_vocab_ngram,islamiscanc
877,feature_vocab_ngram,islamiscanc refugeesnotwelcom
879,feature_vocab_ngram,islamistheproblem
913,feature_vocab_ngram,kill
970,feature_vocab_ngram,lesbian
974,feature_vocab_ngram,lesson
975,feature_vocab_ngram,lesson islam
982,feature_vocab_ngram,lgbt
990,feature_vocab_ngram,like
991,feature_vocab_ngram,like bitch
1011,feature_vocab_ngram,lol
1012,feature_vocab_ngram,london
1041,feature_vocab_ngram,maga
1056,feature_vocab_ngram,march
1073,feature_vocab_ngram,men
