2,feature_vocab_td_other,num_syllables
52,feature_vocab_ngram_pos,CC NN
56,feature_vocab_ngram_pos,CC NN JJ
68,feature_vocab_ngram_pos,CC NN VBZ
69,feature_vocab_ngram_pos,CC NN WDT
104,feature_vocab_ngram_pos,CC RB VBD
121,feature_vocab_ngram_pos,CC VB VB
134,feature_vocab_ngram_pos,CC VBG
151,feature_vocab_ngram_pos,CC VBP VBP
158,feature_vocab_ngram_pos,CC VBZ VBG
244,feature_vocab_ngram_pos,DT JJR NNS
267,feature_vocab_ngram_pos,DT NN RP
270,feature_vocab_ngram_pos,DT NN VBD
274,feature_vocab_ngram_pos,DT NN VBZ
299,feature_vocab_ngram_pos,DT PRP
375,feature_vocab_ngram_pos,EX VBP NNS
382,feature_vocab_ngram_pos,FW
413,feature_vocab_ngram_pos,IN DT VBG
454,feature_vocab_ngram_pos,IN JJS PRP
457,feature_vocab_ngram_pos,IN NN
460,feature_vocab_ngram_pos,IN NN DT
463,feature_vocab_ngram_pos,IN NN JJ
465,feature_vocab_ngram_pos,IN NN NN
472,feature_vocab_ngram_pos,IN NN VBN
563,feature_vocab_ngram_pos,IN VBP
566,feature_vocab_ngram_pos,IN VBP VBN
576,feature_vocab_ngram_pos,IN WP NN
594,feature_vocab_ngram_pos,JJ CC NNS
605,feature_vocab_ngram_pos,JJ CD IN
616,feature_vocab_ngram_pos,JJ IN
621,feature_vocab_ngram_pos,JJ IN NNS
622,feature_vocab_ngram_pos,JJ IN PRP
624,feature_vocab_ngram_pos,JJ IN VBG
627,feature_vocab_ngram_pos,JJ JJ CC
679,feature_vocab_ngram_pos,JJ NNS RB
684,feature_vocab_ngram_pos,JJ NNS VBN
813,feature_vocab_ngram_pos,JJR TO VB
857,feature_vocab_ngram_pos,MD VB CD
876,feature_vocab_ngram_pos,NN CC CC
897,feature_vocab_ngram_pos,NN CD RB
913,feature_vocab_ngram_pos,NN EX VBP
939,feature_vocab_ngram_pos,NN JJ CC
951,feature_vocab_ngram_pos,NN JJ VBP
952,feature_vocab_ngram_pos,NN JJ VBZ
955,feature_vocab_ngram_pos,NN JJR NN
957,feature_vocab_ngram_pos,NN MD
958,feature_vocab_ngram_pos,NN MD PRP
960,feature_vocab_ngram_pos,NN MD VB
962,feature_vocab_ngram_pos,NN NN CC
973,feature_vocab_ngram_pos,NN NN RB
1005,feature_vocab_ngram_pos,NN NNS WRB
1006,feature_vocab_ngram_pos,NN PDT
1011,feature_vocab_ngram_pos,NN PRP IN
1013,feature_vocab_ngram_pos,NN PRP MD
1019,feature_vocab_ngram_pos,NN PRP VBP
1066,feature_vocab_ngram_pos,NN VB RB
1101,feature_vocab_ngram_pos,NN VBG VBG
1108,feature_vocab_ngram_pos,NN VBN NN
1109,feature_vocab_ngram_pos,NN VBN NNS
1112,feature_vocab_ngram_pos,NN VBN TO
1142,feature_vocab_ngram_pos,NN VBZ RB
1202,feature_vocab_ngram_pos,NNS DT IN
1229,feature_vocab_ngram_pos,NNS JJ JJ
1253,feature_vocab_ngram_pos,NNS NN VBD
1256,feature_vocab_ngram_pos,NNS NNS
1257,feature_vocab_ngram_pos,NNS NNS CC
1264,feature_vocab_ngram_pos,NNS NNS RB
1300,feature_vocab_ngram_pos,NNS TO DT
1311,feature_vocab_ngram_pos,NNS VBD
1325,feature_vocab_ngram_pos,NNS VBG IN
1328,feature_vocab_ngram_pos,NNS VBG NNS
1341,feature_vocab_ngram_pos,NNS VBP CC
1349,feature_vocab_ngram_pos,NNS VBP NNS
1359,feature_vocab_ngram_pos,NNS VBP VBZ
1368,feature_vocab_ngram_pos,NNS VBZ PRP
1388,feature_vocab_ngram_pos,PDT DT JJ
1393,feature_vocab_ngram_pos,PRP CC DT
1394,feature_vocab_ngram_pos,PRP CC JJ
1405,feature_vocab_ngram_pos,PRP DT RB
1408,feature_vocab_ngram_pos,PRP IN
1412,feature_vocab_ngram_pos,PRP IN NN
1454,feature_vocab_ngram_pos,PRP NN VB
1459,feature_vocab_ngram_pos,PRP NN VBZ
1469,feature_vocab_ngram_pos,PRP NNS PRP
1470,feature_vocab_ngram_pos,PRP NNS RB
1471,feature_vocab_ngram_pos,PRP NNS TO
1472,feature_vocab_ngram_pos,PRP NNS VB
1474,feature_vocab_ngram_pos,PRP NNS VBG
1475,feature_vocab_ngram_pos,PRP NNS VBP
1489,feature_vocab_ngram_pos,PRP RB CC
1496,feature_vocab_ngram_pos,PRP RB VB
1501,feature_vocab_ngram_pos,PRP RB VBZ
1502,feature_vocab_ngram_pos,PRP RBR
1515,feature_vocab_ngram_pos,PRP VB IN
1516,feature_vocab_ngram_pos,PRP VB JJ
1526,feature_vocab_ngram_pos,PRP VB VBN
1530,feature_vocab_ngram_pos,PRP VBD CD
1608,feature_vocab_ngram_pos,RB CC JJ
1609,feature_vocab_ngram_pos,RB CC PRP
1627,feature_vocab_ngram_pos,RB DT VBZ
1633,feature_vocab_ngram_pos,RB IN IN
1677,feature_vocab_ngram_pos,RB NN NN
1699,feature_vocab_ngram_pos,RB PRP NN
1759,feature_vocab_ngram_pos,RB VBD NNS
1762,feature_vocab_ngram_pos,RB VBD RP
