27,feature_vocab_ngram,Eur
31,feature_vocab_ngram,Islam
37,feature_vocab_ngram,Muslim
71,feature_vocab_ngram,aint
118,feature_vocab_ngram,ass
121,feature_vocab_ngram,attack
127,feature_vocab_ngram,aw
141,feature_vocab_ngram,ban
143,feature_vocab_ngram,bani
145,feature_vocab_ngram,bans
173,feature_vocab_ngram,bitch
174,feature_vocab_ngram,bitches
175,feature_vocab_ngram,black
256,feature_vocab_ngram,children
263,feature_vocab_ngram,citizens
291,feature_vocab_ngram,constitution
301,feature_vocab_ngram,country
311,feature_vocab_ngram,crime
317,feature_vocab_ngram,cult
354,feature_vocab_ngram,deport
357,feature_vocab_ngram,destroy
359,feature_vocab_ngram,dick
422,feature_vocab_ngram,evil
445,feature_vocab_ngram,faggot
479,feature_vocab_ngram,finsbury
509,feature_vocab_ngram,fuck
524,feature_vocab_ngram,gay
553,feature_vocab_ngram,got
585,feature_vocab_ngram,hate
592,feature_vocab_ngram,health
613,feature_vocab_ngram,hoe
614,feature_vocab_ngram,hoes
652,feature_vocab_ngram,im
659,feature_vocab_ngram,importing
673,feature_vocab_ngram,isl
674,feature_vocab_ngram,islam
675,feature_vocab_ngram,islamic
711,feature_vocab_ngram,kill
748,feature_vocab_ngram,lesbian
750,feature_vocab_ngram,lesson
762,feature_vocab_ngram,like
778,feature_vocab_ngram,lol
779,feature_vocab_ngram,london
827,feature_vocab_ngram,men
829,feature_vocab_ngram,mental
864,feature_vocab_ngram,mosque
865,feature_vocab_ngram,mosques
880,feature_vocab_ngram,muslim
881,feature_vocab_ngram,muslims
906,feature_vocab_ngram,nigga
909,feature_vocab_ngram,niggas
911,feature_vocab_ngram,nigger
912,feature_vocab_ngram,niggers
959,feature_vocab_ngram,park
968,feature_vocab_ngram,peace
970,feature_vocab_ngram,pedophile
971,feature_vocab_ngram,people
1000,feature_vocab_ngram,police
1025,feature_vocab_ngram,problem
1042,feature_vocab_ngram,pussy
1081,feature_vocab_ngram,refugee
1082,feature_vocab_ngram,refugees
1087,feature_vocab_ngram,religion
1105,feature_vocab_ngram,rial
1164,feature_vocab_ngram,sharia
1167,feature_vocab_ngram,shit
1191,feature_vocab_ngram,slam
1245,feature_vocab_ngram,stop
1289,feature_vocab_ngram,teen
1295,feature_vocab_ngram,terror
1296,feature_vocab_ngram,terrorism
1297,feature_vocab_ngram,terrorist
1333,feature_vocab_ngram,todays
1387,feature_vocab_ngram,us
1388,feature_vocab_ngram,usa
1393,feature_vocab_ngram,van
1396,feature_vocab_ngram,via
1444,feature_vocab_ngram,welcome
1448,feature_vocab_ngram,western
1500,feature_vocab_ngram,yo
1531,feature_vocab_2skip_bigram,"('a', 'bitch')"
1578,feature_vocab_2skip_bigram,"('a', 'hoe')"
1610,feature_vocab_2skip_bigram,"('a', 'muslim')"
1616,feature_vocab_2skip_bigram,"('a', 'nigger')"
1775,feature_vocab_2skip_bigram,"('all', 'muslim')"
1780,feature_vocab_2skip_bigram,"('all', 's')"
1798,feature_vocab_2skip_bigram,"('am', 'all')"
1801,feature_vocab_2skip_bigram,"('am', 'cancer')"
1804,feature_vocab_2skip_bigram,"('am', 'is')"
1806,feature_vocab_2skip_bigram,"('am', 'islam')"
1809,feature_vocab_2skip_bigram,"('am', 'stop')"
1909,feature_vocab_2skip_bigram,"('and', 'refuge')"
2081,feature_vocab_2skip_bigram,"('attack', 'muslim')"
2114,feature_vocab_2skip_bigram,"('bad', 'bitch')"
2119,feature_vocab_2skip_bigram,"('ban', 'aw')"
2120,feature_vocab_2skip_bigram,"('ban', 'ban')"
2121,feature_vocab_2skip_bigram,"('ban', 'bani')"
2123,feature_vocab_2skip_bigram,"('ban', 'ha')"
2126,feature_vocab_2skip_bigram,"('ban', 'islam')"
2129,feature_vocab_2skip_bigram,"('ban', 'muslim')"
2130,feature_vocab_2skip_bigram,"('ban', 'no')"
2131,feature_vocab_2skip_bigram,"('ban', 'now')"
2133,feature_vocab_2skip_bigram,"('ban', 'refuge')"
2134,feature_vocab_2skip_bigram,"('ban', 'rial')"
2136,feature_vocab_2skip_bigram,"('ban', 's')"
2138,feature_vocab_2skip_bigram,"('ban', 'sharia')"
2145,feature_vocab_2skip_bigram,"('bani', 'all')"
2146,feature_vocab_2skip_bigram,"('bani', 'ban')"
2147,feature_vocab_2skip_bigram,"('bani', 'deport')"
2150,feature_vocab_2skip_bigram,"('bani', 'muslim')"
2151,feature_vocab_2skip_bigram,"('bani', 'no')"
2153,feature_vocab_2skip_bigram,"('bani', 'sharia')"
2154,feature_vocab_2skip_bigram,"('bani', 'slam')"
2173,feature_vocab_2skip_bigram,"('be', 'bitch')"
2247,feature_vocab_2skip_bigram,"('bitch', 'a')"
2253,feature_vocab_2skip_bigram,"('bitch', 'and')"
2274,feature_vocab_2skip_bigram,"('bitch', 'get')"
2283,feature_vocab_2skip_bigram,"('bitch', 'i')"
2292,feature_vocab_2skip_bigram,"('bitch', 'like')"
2299,feature_vocab_2skip_bigram,"('bitch', 'me')"
2305,feature_vocab_2skip_bigram,"('bitch', 'nigga')"
2329,feature_vocab_2skip_bigram,"('bitch', 'that')"
2330,feature_vocab_2skip_bigram,"('bitch', 'the')"
2338,feature_vocab_2skip_bigram,"('bitch', 'to')"
2357,feature_vocab_2skip_bigram,"('bitch', 'you')"
2480,feature_vocab_2skip_bigram,"('cancer', 'not')"
2481,feature_vocab_2skip_bigram,"('cancer', 'refuge')"
2482,feature_vocab_2skip_bigram,"('cancer', 'welcom')"
2503,feature_vocab_2skip_bigram,"('close', 'all')"
2504,feature_vocab_2skip_bigram,"('close', 'mosqu')"
2524,feature_vocab_2skip_bigram,"('countri', 'ban')"
2551,feature_vocab_2skip_bigram,"('death', 'cult')"
2553,feature_vocab_2skip_bigram,"('deport', 'all')"
2554,feature_vocab_2skip_bigram,"('deport', 'illeg')"
2555,feature_vocab_2skip_bigram,"('deport', 'muslim')"
2556,feature_vocab_2skip_bigram,"('deport', 's')"
2557,feature_vocab_2skip_bigram,"('destroy', 'am')"
2558,feature_vocab_2skip_bigram,"('destroy', 'isl')"
2573,feature_vocab_2skip_bigram,"('do', 'not')"
2622,feature_vocab_2skip_bigram,"('dont', 'u')"
2656,feature_vocab_2skip_bigram,"('evil', 'not')"
2683,feature_vocab_2skip_bigram,"('finsburi', 'attack')"
2686,feature_vocab_2skip_bigram,"('finsburi', 'park')"
2767,feature_vocab_2skip_bigram,"('fuck', 'am')"
2770,feature_vocab_2skip_bigram,"('fuck', 'bitch')"
2779,feature_vocab_2skip_bigram,"('fuck', 'isl')"
2935,feature_vocab_2skip_bigram,"('ha', 'aw')"
2943,feature_vocab_2skip_bigram,"('ha', 'rial')"
2965,feature_vocab_2skip_bigram,"('hate', 'crime')"
3162,feature_vocab_2skip_bigram,"('i', 'bitch')"
3359,feature_vocab_2skip_bigram,"('import', 'am')"
3360,feature_vocab_2skip_bigram,"('import', 'isl')"
3452,feature_vocab_2skip_bigram,"('in', 'usa')"
3498,feature_vocab_2skip_bigram,"('is', 'cancer')"
3501,feature_vocab_2skip_bigram,"('is', 'evil')"
3529,feature_vocab_2skip_bigram,"('is', 'not')"
3538,feature_vocab_2skip_bigram,"('is', 'problem')"
3541,feature_vocab_2skip_bigram,"('is', 'refuge')"
3554,feature_vocab_2skip_bigram,"('is', 'the')"
3576,feature_vocab_2skip_bigram,"('isl', 'all')"
3577,feature_vocab_2skip_bigram,"('isl', 'am')"
3579,feature_vocab_2skip_bigram,"('isl', 'is')"
3580,feature_vocab_2skip_bigram,"('isl', 'islam')"
3582,feature_vocab_2skip_bigram,"('islam', 'a')"
3589,feature_vocab_2skip_bigram,"('islam', 'cancer')"
3590,feature_vocab_2skip_bigram,"('islam', 'evil')"
3597,feature_vocab_2skip_bigram,"('islam', 'is')"
3606,feature_vocab_2skip_bigram,"('islam', 'problem')"
3607,feature_vocab_2skip_bigram,"('islam', 'refuge')"
3612,feature_vocab_2skip_bigram,"('islam', 'the')"
3673,feature_vocab_2skip_bigram,"('it', 'refuge')"
3799,feature_vocab_2skip_bigram,"('lesson', 'islam')"
3800,feature_vocab_2skip_bigram,"('lesson', 'on')"
3825,feature_vocab_2skip_bigram,"('like', 'bitch')"
4014,feature_vocab_2skip_bigram,"('mental', 'health')"
4066,feature_vocab_2skip_bigram,"('muslim', 'are')"
4070,feature_vocab_2skip_bigram,"('muslim', 'ban')"
4071,feature_vocab_2skip_bigram,"('muslim', 'bani')"
4085,feature_vocab_2skip_bigram,"('muslim', 'ha')"
4102,feature_vocab_2skip_bigram,"('muslim', 'muslim')"
4110,feature_vocab_2skip_bigram,"('muslim', 'refuge')"
4111,feature_vocab_2skip_bigram,"('muslim', 's')"
