59,feature_vocab_ngram,beaner
71,feature_vocab_ngram,bird
74,feature_vocab_ngram,bitch
103,feature_vocab_ngram,bitch shit
122,feature_vocab_ngram,boy
130,feature_vocab_ngram,browni
153,feature_vocab_ngram,charli
171,feature_vocab_ngram,coon
177,feature_vocab_ngram,cracker
236,feature_vocab_ngram,dyke
263,feature_vocab_ngram,fag
264,feature_vocab_ngram,faggot
268,feature_vocab_ngram,fan
300,feature_vocab_ngram,fuck
306,feature_vocab_ngram,fuckin
310,feature_vocab_ngram,fuzzi
315,feature_vocab_ngram,gay
359,feature_vocab_ngram,head
373,feature_vocab_ngram,hoe
413,feature_vocab_ngram,jihadi
423,feature_vocab_ngram,kill
499,feature_vocab_ngram,mexican
514,feature_vocab_ngram,monkey
541,feature_vocab_ngram,nigga bitch
545,feature_vocab_ngram,niggah
547,feature_vocab_ngram,nigger
570,feature_vocab_ngram,oreo
582,feature_vocab_ngram,person
607,feature_vocab_ngram,pussi
614,feature_vocab_ngram,queer
618,feature_vocab_ngram,racist
637,feature_vocab_ngram,retard
669,feature_vocab_ngram,shit like
671,feature_vocab_ngram,shoot
677,feature_vocab_ngram,shut fuck
724,feature_vocab_ngram,stupid
726,feature_vocab_ngram,stupid bitch
781,feature_vocab_ngram,trash
842,feature_vocab_ngram,white
844,feature_vocab_ngram,white trash
873,feature_vocab_ngram,yanke
878,feature_vocab_ngram,yellow
1302,feature_vocab_pos_2skip_trigram,"('cc', 'dt', 'prp')"
1341,feature_vocab_pos_2skip_trigram,"('cc', 'nn', 'vbg')"
1702,feature_vocab_pos_2skip_trigram,"('in', 'jj', 'cc')"
1793,feature_vocab_pos_2skip_trigram,"('in', 'vb', 'dt')"
1856,feature_vocab_pos_2skip_trigram,"('in', 'wp', 'jj')"
1879,feature_vocab_pos_2skip_trigram,"('jj', 'cc', 'wrb')"
1942,feature_vocab_pos_2skip_trigram,"('jj', 'nn', 'rbr')"
2052,feature_vocab_pos_2skip_trigram,"('jj', 'vbp', 'vbn')"
2054,feature_vocab_pos_2skip_trigram,"('jj', 'vbp', 'vbz')"
2092,feature_vocab_pos_2skip_trigram,"('jjr', 'in', 'vbp')"
2114,feature_vocab_pos_2skip_trigram,"('md', 'nn', 'in')"
2387,feature_vocab_pos_2skip_trigram,"('nn', 'vbd', 'wp')"
2481,feature_vocab_pos_2skip_trigram,"('nn', 'wp', 'jj')"
2535,feature_vocab_pos_2skip_trigram,"('prp', 'dt', 'jjr')"
2698,feature_vocab_pos_2skip_trigram,"('prp', 'vbg', 'vbd')"
2932,feature_vocab_pos_2skip_trigram,"('rb', 'vbp', 'vbg')"
3000,feature_vocab_pos_2skip_trigram,"('rp', 'prp', 'jj')"
3255,feature_vocab_pos_2skip_trigram,"('vb', 'vbg', 'vb')"
3279,feature_vocab_pos_2skip_trigram,"('vb', 'vbz', 'dt')"
3526,feature_vocab_pos_2skip_trigram,"('vbg', 'prp', 'vbp')"
3778,feature_vocab_pos_2skip_trigram,"('vbp', 'rb', 'vbd')"
4118,feature_vocab_pos_2skip_trigram,"('wp', 'vbz', 'to')"
4170,feature_vocab_pos_2skip_trigram,"('wrb', 'prp', 'vbn')"
4209,feature_vocab_td_other,vader compound
4211,feature_vocab_td_other,num_mentions
4225,feature_vocab_chase_hashtag,#233
4393,feature_vocab_chase_hashtag,#ferguson
4401,feature_vocab_chase_hashtag,#gays
4402,feature_vocab_chase_hashtag,#hypocrite
4404,feature_vocab_chase_hashtag,#193
4494,feature_vocab_chase_hashtag,#stupidbitches
4532,feature_vocab_chase_hashtag,#yostknowsmost
